reltime,datetime,iSensor,confidence,heart_rate
372.35,2024/06/13 11:36:22.8699,5,1.0,65.0
372.55,2024/06/13 11:36:23.0699,3,1.0,66.0
372.597,2024/06/13 11:36:23.1169,5,1.0,66.0
372.797,2024/06/13 11:36:23.3169,3,1.0,66.0
372.842,2024/06/13 11:36:23.3619,5,1.0,66.0
373.043,2024/06/13 11:36:23.5629,3,1.0,66.0
373.29,2024/06/13 11:36:23.8099,3,1.0,66.0
373.335,2024/06/13 11:36:23.8549,5,1.0,66.0
373.535,2024/06/13 11:36:24.0549,3,1.0,66.0
373.581,2024/06/13 11:36:24.1009,5,1.0,66.0
373.782,2024/06/13 11:36:24.3019,3,1.0,66.0
373.827,2024/06/13 11:36:24.3469,5,1.0,66.0
374.028,2024/06/13 11:36:24.5479,3,1.0,66.0
374.074,2024/06/13 11:36:24.5939,5,1.0,66.0
374.274,2024/06/13 11:36:24.7939,3,1.0,66.0
374.321,2024/06/13 11:36:24.8409,5,1.0,66.0
374.52,2024/06/13 11:36:25.0399,3,1.0,66.0
374.566,2024/06/13 11:36:25.0859,5,1.0,66.0
374.767,2024/06/13 11:36:25.2869,3,1.0,66.0
374.812,2024/06/13 11:36:25.3319,5,1.0,66.0
375.014,2024/06/13 11:36:25.5339,3,1.0,66.0
375.059,2024/06/13 11:36:25.5789,5,1.0,66.0
375.259,2024/06/13 11:36:25.7789,3,1.0,66.0
375.305,2024/06/13 11:36:25.8249,5,1.0,66.0
375.506,2024/06/13 11:36:26.0259,3,1.0,66.0
375.551,2024/06/13 11:36:26.0709,5,1.0,66.0
375.752,2024/06/13 11:36:26.2719,3,1.0,66.0
375.798,2024/06/13 11:36:26.3179,5,1.0,66.0
375.999,2024/06/13 11:36:26.5189,3,1.0,66.0
376.246,2024/06/13 11:36:26.7659,3,1.0,66.0
376.29,2024/06/13 11:36:26.8099,5,1.0,66.0
376.49,2024/06/13 11:36:27.0099,3,1.0,66.0
376.536,2024/06/13 11:36:27.0559,5,1.0,66.0
376.737,2024/06/13 11:36:27.2569,3,1.0,66.0
376.783,2024/06/13 11:36:27.3029,5,1.0,66.0
376.983,2024/06/13 11:36:27.5029,3,1.0,65.0
377.029,2024/06/13 11:36:27.5489,5,1.0,66.0
377.229,2024/06/13 11:36:27.7489,3,1.0,65.0
377.275,2024/06/13 11:36:27.7949,5,1.0,66.0
377.476,2024/06/13 11:36:27.9959,3,1.0,65.0
377.521,2024/06/13 11:36:28.0409,5,1.0,66.0
377.722,2024/06/13 11:36:28.2419,3,1.0,65.0
377.768,2024/06/13 11:36:28.2879,5,1.0,66.0
377.968,2024/06/13 11:36:28.4879,3,1.0,65.0
378.014,2024/06/13 11:36:28.5339,5,1.0,66.0
378.215,2024/06/13 11:36:28.7349,3,1.0,65.0
378.261,2024/06/13 11:36:28.7809,5,1.0,66.0
378.462,2024/06/13 11:36:28.9819,3,1.0,65.0
378.507,2024/06/13 11:36:29.0269,5,1.0,65.0
378.708,2024/06/13 11:36:29.2279,3,1.0,65.0
378.753,2024/06/13 11:36:29.2729,5,1.0,65.0
378.953,2024/06/13 11:36:29.4729,3,1.0,65.0
378.999,2024/06/13 11:36:29.5189,5,1.0,65.0
379.2,2024/06/13 11:36:29.7199,3,1.0,65.0
379.245,2024/06/13 11:36:29.7649,5,1.0,65.0
379.446,2024/06/13 11:36:29.9659,3,1.0,65.0
379.492,2024/06/13 11:36:30.0119,5,1.0,64.0
379.692,2024/06/13 11:36:30.2119,3,1.0,65.0
379.939,2024/06/13 11:36:30.4589,3,1.0,65.0
379.985,2024/06/13 11:36:30.5049,5,1.0,64.0
380.185,2024/06/13 11:36:30.7049,3,1.0,65.0
380.231,2024/06/13 11:36:30.7509,5,1.0,64.0
380.432,2024/06/13 11:36:30.9519,3,1.0,65.0
380.477,2024/06/13 11:36:30.9969,5,1.0,64.0
380.678,2024/06/13 11:36:31.1979,3,1.0,65.0
380.924,2024/06/13 11:36:31.4439,3,1.0,65.0
380.969,2024/06/13 11:36:31.4889,5,1.0,64.0
381.169,2024/06/13 11:36:31.6889,3,1.0,65.0
381.216,2024/06/13 11:36:31.7359,5,1.0,64.0
381.416,2024/06/13 11:36:31.9359,3,1.0,65.0
381.662,2024/06/13 11:36:32.1819,3,1.0,65.0
381.709,2024/06/13 11:36:32.2289,5,1.0,64.0
381.909,2024/06/13 11:36:32.4289,3,1.0,65.0
381.954,2024/06/13 11:36:32.4739,5,1.0,64.0
382.155,2024/06/13 11:36:32.6749,3,1.0,65.0
382.201,2024/06/13 11:36:32.7209,5,1.0,64.0
382.402,2024/06/13 11:36:32.9219,3,1.0,66.0
382.448,2024/06/13 11:36:32.9679,5,1.0,64.0
382.648,2024/06/13 11:36:33.1679,3,1.0,66.0
382.693,2024/06/13 11:36:33.2129,5,1.0,64.0
382.943,2024/06/13 11:36:33.4629,5,1.0,64.0
383.186,2024/06/13 11:36:33.7059,5,1.0,64.0
383.386,2024/06/13 11:36:33.9059,3,1.0,66.0
383.432,2024/06/13 11:36:33.9519,5,1.0,64.0
383.632,2024/06/13 11:36:34.1519,3,1.0,66.0
383.678,2024/06/13 11:36:34.1979,5,1.0,64.0
383.879,2024/06/13 11:36:34.3989,3,1.0,66.0
383.924,2024/06/13 11:36:34.4439,5,1.0,64.0
384.126,2024/06/13 11:36:34.6459,3,1.0,66.0
384.171,2024/06/13 11:36:34.6909,5,1.0,64.0
384.372,2024/06/13 11:36:34.8919,3,1.0,66.0
384.417,2024/06/13 11:36:34.9369,5,1.0,64.0
384.664,2024/06/13 11:36:35.1839,5,1.0,64.0
384.864,2024/06/13 11:36:35.3839,3,1.0,66.0
384.909,2024/06/13 11:36:35.4289,5,1.0,64.0
385.111,2024/06/13 11:36:35.6309,3,1.0,66.0
385.157,2024/06/13 11:36:35.6769,5,1.0,64.0
385.357,2024/06/13 11:36:35.8769,3,1.0,66.0
385.403,2024/06/13 11:36:35.9229,5,1.0,64.0
385.603,2024/06/13 11:36:36.1229,3,1.0,66.0
385.648,2024/06/13 11:36:36.1679,5,1.0,64.0
385.849,2024/06/13 11:36:36.3689,3,1.0,66.0
385.896,2024/06/13 11:36:36.4159,5,1.0,64.0
386.096,2024/06/13 11:36:36.6159,3,1.0,66.0
386.141,2024/06/13 11:36:36.6609,5,1.0,64.0
386.341,2024/06/13 11:36:36.8609,3,1.0,65.0
386.387,2024/06/13 11:36:36.9069,5,1.0,64.0
386.588,2024/06/13 11:36:37.1079,3,1.0,65.0
386.634,2024/06/13 11:36:37.1539,5,1.0,65.0
386.835,2024/06/13 11:36:37.3549,3,1.0,65.0
386.881,2024/06/13 11:36:37.4009,5,1.0,65.0
387.081,2024/06/13 11:36:37.6009,3,1.0,65.0
387.126,2024/06/13 11:36:37.6459,5,1.0,65.0
387.327,2024/06/13 11:36:37.8469,3,1.0,65.0
387.373,2024/06/13 11:36:37.8929,5,1.0,65.0
387.576,2024/06/13 11:36:38.0959,3,1.0,65.0
387.619,2024/06/13 11:36:38.1389,5,1.0,65.0
387.819,2024/06/13 11:36:38.3389,3,1.0,65.0
387.865,2024/06/13 11:36:38.3849,5,1.0,65.0
388.065,2024/06/13 11:36:38.5849,3,1.0,65.0
388.112,2024/06/13 11:36:38.6319,5,1.0,65.0
388.312,2024/06/13 11:36:38.8319,3,1.0,65.0
388.358,2024/06/13 11:36:38.8779,5,1.0,65.0
388.558,2024/06/13 11:36:39.0779,3,1.0,65.0
388.605,2024/06/13 11:36:39.1249,5,1.0,65.0
388.805,2024/06/13 11:36:39.3249,3,1.0,65.0
388.85,2024/06/13 11:36:39.3699,5,1.0,65.0
389.05,2024/06/13 11:36:39.5699,3,1.0,65.0
389.097,2024/06/13 11:36:39.6169,5,1.0,65.0
389.297,2024/06/13 11:36:39.8169,3,1.0,65.0
389.343,2024/06/13 11:36:39.8629,5,1.0,65.0
389.543,2024/06/13 11:36:40.0629,3,1.0,65.0
389.589,2024/06/13 11:36:40.1089,5,1.0,65.0
389.79,2024/06/13 11:36:40.3099,3,1.0,65.0
389.835,2024/06/13 11:36:40.3549,5,1.0,65.0
390.036,2024/06/13 11:36:40.5559,3,1.0,65.0
390.081,2024/06/13 11:36:40.6009,5,1.0,65.0
390.282,2024/06/13 11:36:40.8019,3,1.0,65.0
390.328,2024/06/13 11:36:40.8479,5,1.0,65.0
390.528,2024/06/13 11:36:41.0479,3,1.0,65.0
390.575,2024/06/13 11:36:41.0949,5,1.0,65.0
390.775,2024/06/13 11:36:41.2949,3,1.0,65.0
390.821,2024/06/13 11:36:41.3409,5,1.0,65.0
391.02,2024/06/13 11:36:41.5399,3,1.0,65.0
391.267,2024/06/13 11:36:41.7869,3,1.0,65.0
391.313,2024/06/13 11:36:41.8329,5,1.0,65.0
391.513,2024/06/13 11:36:42.0329,3,1.0,65.0
391.559,2024/06/13 11:36:42.0789,5,1.0,65.0
391.76,2024/06/13 11:36:42.2799,3,1.0,65.0
391.805,2024/06/13 11:36:42.3249,5,1.0,65.0
392.006,2024/06/13 11:36:42.5259,3,1.0,65.0
392.052,2024/06/13 11:36:42.5719,5,1.0,65.0
392.253,2024/06/13 11:36:42.7729,3,1.0,65.0
392.298,2024/06/13 11:36:42.8179,5,1.0,65.0
392.498,2024/06/13 11:36:43.0179,3,1.0,65.0
392.544,2024/06/13 11:36:43.0639,5,1.0,64.0
392.745,2024/06/13 11:36:43.2649,3,1.0,65.0
392.791,2024/06/13 11:36:43.3109,5,1.0,64.0
392.991,2024/06/13 11:36:43.5109,3,1.0,65.0
393.037,2024/06/13 11:36:43.5569,5,1.0,64.0
393.238,2024/06/13 11:36:43.7579,3,1.0,65.0
393.483,2024/06/13 11:36:44.0029,3,1.0,65.0
393.529,2024/06/13 11:36:44.0489,5,1.0,64.0
393.73,2024/06/13 11:36:44.2499,3,1.0,65.0
393.976,2024/06/13 11:36:44.4959,3,1.0,65.0
394.022,2024/06/13 11:36:44.5419,5,1.0,64.0
394.223,2024/06/13 11:36:44.7429,3,1.0,65.0
394.268,2024/06/13 11:36:44.7879,5,1.0,64.0
394.469,2024/06/13 11:36:44.9889,3,1.0,65.0
394.515,2024/06/13 11:36:45.0349,5,1.0,64.0
394.717,2024/06/13 11:36:45.2369,3,1.0,64.0
394.761,2024/06/13 11:36:45.2809,5,1.0,64.0
394.961,2024/06/13 11:36:45.4809,3,1.0,64.0
395.008,2024/06/13 11:36:45.5279,5,1.0,64.0
395.207,2024/06/13 11:36:45.7269,3,1.0,64.0
395.253,2024/06/13 11:36:45.7729,5,1.0,64.0
395.454,2024/06/13 11:36:45.9739,3,1.0,64.0
395.5,2024/06/13 11:36:46.0199,5,1.0,64.0
395.746,2024/06/13 11:36:46.2659,5,1.0,64.0
395.946,2024/06/13 11:36:46.4659,3,1.0,64.0
395.993,2024/06/13 11:36:46.5129,5,1.0,64.0
396.192,2024/06/13 11:36:46.7119,3,1.0,64.0
396.239,2024/06/13 11:36:46.7589,5,1.0,64.0
396.439,2024/06/13 11:36:46.9589,3,1.0,64.0
396.485,2024/06/13 11:36:47.0049,5,1.0,64.0
396.686,2024/06/13 11:36:47.2059,3,1.0,64.0
396.932,2024/06/13 11:36:47.4519,3,1.0,64.0
396.977,2024/06/13 11:36:47.4969,5,1.0,64.0
397.178,2024/06/13 11:36:47.6979,3,1.0,64.0
397.224,2024/06/13 11:36:47.7439,5,1.0,64.0
397.424,2024/06/13 11:36:47.9439,3,1.0,64.0
397.67,2024/06/13 11:36:48.1899,3,1.0,64.0
397.716,2024/06/13 11:36:48.2359,5,1.0,63.0
397.917,2024/06/13 11:36:48.4369,3,1.0,64.0
397.962,2024/06/13 11:36:48.4819,5,1.0,63.0
398.163,2024/06/13 11:36:48.6829,3,1.0,64.0
398.209,2024/06/13 11:36:48.7289,5,1.0,63.0
398.455,2024/06/13 11:36:48.9749,5,1.0,63.0
398.656,2024/06/13 11:36:49.1759,3,1.0,64.0
398.702,2024/06/13 11:36:49.2219,5,1.0,63.0
398.902,2024/06/13 11:36:49.4219,3,1.0,64.0
398.948,2024/06/13 11:36:49.4679,5,1.0,63.0
399.147,2024/06/13 11:36:49.6669,3,1.0,65.0
399.194,2024/06/13 11:36:49.7139,5,1.0,63.0
399.394,2024/06/13 11:36:49.9139,3,1.0,65.0
399.44,2024/06/13 11:36:49.9599,5,1.0,63.0
399.64,2024/06/13 11:36:50.1599,3,1.0,65.0
399.687,2024/06/13 11:36:50.2069,5,1.0,63.0
399.887,2024/06/13 11:36:50.4069,3,1.0,65.0
399.933,2024/06/13 11:36:50.4529,5,1.0,63.0
400.133,2024/06/13 11:36:50.6529,3,1.0,65.0
400.179,2024/06/13 11:36:50.6989,5,1.0,63.0
400.38,2024/06/13 11:36:50.8999,3,1.0,65.0
400.425,2024/06/13 11:36:50.9449,5,1.0,63.0
400.625,2024/06/13 11:36:51.1449,3,1.0,65.0
400.671,2024/06/13 11:36:51.1909,5,1.0,63.0
400.871,2024/06/13 11:36:51.3909,3,1.0,65.0
400.918,2024/06/13 11:36:51.4379,5,1.0,63.0
401.118,2024/06/13 11:36:51.6379,3,1.0,65.0
401.164,2024/06/13 11:36:51.6839,5,1.0,63.0
401.365,2024/06/13 11:36:51.8849,3,1.0,65.0
401.411,2024/06/13 11:36:51.9309,5,1.0,63.0
401.61,2024/06/13 11:36:52.1299,3,1.0,65.0
401.657,2024/06/13 11:36:52.1769,5,1.0,63.0
401.856,2024/06/13 11:36:52.3759,3,1.0,65.0
401.903,2024/06/13 11:36:52.4229,5,1.0,63.0
402.103,2024/06/13 11:36:52.6229,3,1.0,65.0
402.149,2024/06/13 11:36:52.6689,5,1.0,63.0
402.35,2024/06/13 11:36:52.8699,3,1.0,65.0
402.395,2024/06/13 11:36:52.9149,5,1.0,63.0
402.596,2024/06/13 11:36:53.1159,3,1.0,65.0
402.642,2024/06/13 11:36:53.1619,5,1.0,63.0
402.841,2024/06/13 11:36:53.3609,3,1.0,65.0
402.889,2024/06/13 11:36:53.4089,5,1.0,63.0
403.088,2024/06/13 11:36:53.6079,3,1.0,65.0
403.134,2024/06/13 11:36:53.6539,5,1.0,63.0
403.335,2024/06/13 11:36:53.8549,3,1.0,65.0
403.381,2024/06/13 11:36:53.9009,5,1.0,63.0
403.58,2024/06/13 11:36:54.0999,3,1.0,65.0
403.627,2024/06/13 11:36:54.1469,5,1.0,63.0
403.827,2024/06/13 11:36:54.3469,3,1.0,65.0
403.873,2024/06/13 11:36:54.3929,5,1.0,63.0
404.074,2024/06/13 11:36:54.5939,3,1.0,65.0
404.12,2024/06/13 11:36:54.6399,5,1.0,63.0
404.319,2024/06/13 11:36:54.8389,3,1.0,65.0
404.366,2024/06/13 11:36:54.8859,5,1.0,63.0
404.566,2024/06/13 11:36:55.0859,3,1.0,65.0
404.612,2024/06/13 11:36:55.1319,5,1.0,64.0
404.812,2024/06/13 11:36:55.3319,3,1.0,65.0
404.858,2024/06/13 11:36:55.3779,5,1.0,64.0
405.058,2024/06/13 11:36:55.5779,3,1.0,65.0
405.104,2024/06/13 11:36:55.6239,5,1.0,64.0
405.304,2024/06/13 11:36:55.8239,3,1.0,65.0
405.351,2024/06/13 11:36:55.8709,5,1.0,64.0
405.551,2024/06/13 11:36:56.0709,3,1.0,65.0
405.597,2024/06/13 11:36:56.1169,5,1.0,64.0
405.798,2024/06/13 11:36:56.3179,3,1.0,64.0
405.843,2024/06/13 11:36:56.3629,5,1.0,64.0
406.044,2024/06/13 11:36:56.5639,3,1.0,64.0
406.089,2024/06/13 11:36:56.6089,5,1.0,64.0
406.289,2024/06/13 11:36:56.8089,3,1.0,64.0
406.336,2024/06/13 11:36:56.8559,5,1.0,64.0
406.536,2024/06/13 11:36:57.0559,3,1.0,64.0
406.583,2024/06/13 11:36:57.1029,5,1.0,64.0
406.782,2024/06/13 11:36:57.3019,3,1.0,64.0
406.828,2024/06/13 11:36:57.3479,5,1.0,64.0
407.029,2024/06/13 11:36:57.5489,3,1.0,64.0
407.075,2024/06/13 11:36:57.5949,5,1.0,64.0
407.275,2024/06/13 11:36:57.7949,3,1.0,64.0
407.321,2024/06/13 11:36:57.8409,5,1.0,64.0
407.521,2024/06/13 11:36:58.0409,3,1.0,64.0
407.567,2024/06/13 11:36:58.0869,5,1.0,64.0
407.768,2024/06/13 11:36:58.2879,3,1.0,64.0
407.813,2024/06/13 11:36:58.3329,5,1.0,64.0
408.013,2024/06/13 11:36:58.5329,3,1.0,64.0
408.059,2024/06/13 11:36:58.5789,5,1.0,64.0
408.26,2024/06/13 11:36:58.7799,3,1.0,64.0
408.506,2024/06/13 11:36:59.0259,3,1.0,65.0
408.552,2024/06/13 11:36:59.0719,5,1.0,64.0
408.752,2024/06/13 11:36:59.2719,3,1.0,65.0
408.799,2024/06/13 11:36:59.3189,5,1.0,64.0
409.045,2024/06/13 11:36:59.5649,5,1.0,64.0
409.245,2024/06/13 11:36:59.7649,3,1.0,65.0
409.292,2024/06/13 11:36:59.8119,5,1.0,64.0
409.492,2024/06/13 11:37:00.0119,3,1.0,65.0
409.537,2024/06/13 11:37:00.0569,5,1.0,64.0
409.737,2024/06/13 11:37:00.2569,3,1.0,65.0
409.784,2024/06/13 11:37:00.3039,5,1.0,64.0
409.984,2024/06/13 11:37:00.5039,3,1.0,65.0
410.03,2024/06/13 11:37:00.5499,5,1.0,64.0
410.23,2024/06/13 11:37:00.7499,3,1.0,65.0
410.276,2024/06/13 11:37:00.7959,5,1.0,64.0
410.477,2024/06/13 11:37:00.9969,3,1.0,65.0
410.523,2024/06/13 11:37:01.0429,5,1.0,64.0
410.722,2024/06/13 11:37:01.2419,3,1.0,65.0
410.769,2024/06/13 11:37:01.2889,5,1.0,64.0
410.969,2024/06/13 11:37:01.4889,3,1.0,65.0
411.015,2024/06/13 11:37:01.5349,5,1.0,64.0
411.215,2024/06/13 11:37:01.7349,3,1.0,65.0
411.462,2024/06/13 11:37:01.9819,3,1.0,65.0
411.508,2024/06/13 11:37:02.0279,5,1.0,64.0
411.708,2024/06/13 11:37:02.2279,3,1.0,65.0
411.754,2024/06/13 11:37:02.2739,5,1.0,64.0
411.954,2024/06/13 11:37:02.4739,3,1.0,65.0
412.0,2024/06/13 11:37:02.5199,5,1.0,64.0
412.201,2024/06/13 11:37:02.7209,3,1.0,65.0
412.247,2024/06/13 11:37:02.7669,5,1.0,64.0
412.447,2024/06/13 11:37:02.9669,3,1.0,65.0
412.493,2024/06/13 11:37:03.0129,5,1.0,64.0
412.693,2024/06/13 11:37:03.2129,3,1.0,65.0
412.939,2024/06/13 11:37:03.4589,3,1.0,65.0
412.986,2024/06/13 11:37:03.5059,5,1.0,64.0
413.185,2024/06/13 11:37:03.7049,3,1.0,65.0
413.231,2024/06/13 11:37:03.7509,5,1.0,64.0
413.431,2024/06/13 11:37:03.9509,3,1.0,65.0
413.477,2024/06/13 11:37:03.9969,5,1.0,64.0
413.678,2024/06/13 11:37:04.1979,3,1.0,65.0
413.724,2024/06/13 11:37:04.2439,5,1.0,64.0
413.925,2024/06/13 11:37:04.4449,3,1.0,65.0
413.97,2024/06/13 11:37:04.4899,5,1.0,64.0
414.171,2024/06/13 11:37:04.6909,3,1.0,66.0
414.217,2024/06/13 11:37:04.7369,5,1.0,64.0
414.417,2024/06/13 11:37:04.9369,3,1.0,66.0
414.463,2024/06/13 11:37:04.9829,5,1.0,64.0
414.663,2024/06/13 11:37:05.1829,3,1.0,66.0
414.71,2024/06/13 11:37:05.2299,5,1.0,64.0
414.91,2024/06/13 11:37:05.4299,3,1.0,66.0
414.956,2024/06/13 11:37:05.4759,5,1.0,64.0
415.156,2024/06/13 11:37:05.6759,3,1.0,65.0
415.202,2024/06/13 11:37:05.7219,5,1.0,64.0
415.402,2024/06/13 11:37:05.9219,3,1.0,65.0
415.448,2024/06/13 11:37:05.9679,5,1.0,64.0
415.648,2024/06/13 11:37:06.1679,3,1.0,65.0
415.694,2024/06/13 11:37:06.2139,5,1.0,65.0
415.895,2024/06/13 11:37:06.4149,3,1.0,65.0
415.941,2024/06/13 11:37:06.4609,5,1.0,65.0
416.14,2024/06/13 11:37:06.6599,3,1.0,65.0
416.186,2024/06/13 11:37:06.7059,5,1.0,65.0
416.387,2024/06/13 11:37:06.9069,3,1.0,65.0
416.434,2024/06/13 11:37:06.9539,5,1.0,65.0
416.633,2024/06/13 11:37:07.1529,3,1.0,65.0
416.679,2024/06/13 11:37:07.1989,5,1.0,65.0
416.879,2024/06/13 11:37:07.3989,3,1.0,65.0
416.926,2024/06/13 11:37:07.4459,5,1.0,65.0
417.126,2024/06/13 11:37:07.6459,3,1.0,65.0
417.172,2024/06/13 11:37:07.6919,5,1.0,65.0
417.372,2024/06/13 11:37:07.8919,3,1.0,65.0
417.418,2024/06/13 11:37:07.9379,5,1.0,65.0
417.619,2024/06/13 11:37:08.1389,3,1.0,65.0
417.664,2024/06/13 11:37:08.1839,5,1.0,65.0
417.864,2024/06/13 11:37:08.3839,3,1.0,65.0
417.911,2024/06/13 11:37:08.4309,5,1.0,65.0
418.111,2024/06/13 11:37:08.6309,3,1.0,65.0
418.157,2024/06/13 11:37:08.6769,5,1.0,65.0
418.357,2024/06/13 11:37:08.8769,3,1.0,65.0
418.403,2024/06/13 11:37:08.9229,5,1.0,65.0
418.603,2024/06/13 11:37:09.1229,3,1.0,64.0
418.649,2024/06/13 11:37:09.1689,5,1.0,65.0
418.849,2024/06/13 11:37:09.3689,3,1.0,64.0
418.896,2024/06/13 11:37:09.4159,5,1.0,65.0
419.142,2024/06/13 11:37:09.6619,5,1.0,65.0
419.342,2024/06/13 11:37:09.8619,3,1.0,64.0
419.389,2024/06/13 11:37:09.9089,5,1.0,65.0
419.589,2024/06/13 11:37:10.1089,3,1.0,65.0
419.635,2024/06/13 11:37:10.1549,5,1.0,65.0
419.835,2024/06/13 11:37:10.3549,3,1.0,65.0
419.881,2024/06/13 11:37:10.4009,5,1.0,65.0
420.081,2024/06/13 11:37:10.6009,3,1.0,65.0
420.127,2024/06/13 11:37:10.6469,5,1.0,65.0
420.328,2024/06/13 11:37:10.8479,3,1.0,65.0
420.374,2024/06/13 11:37:10.8939,5,1.0,65.0
420.574,2024/06/13 11:37:11.0939,3,1.0,65.0
420.62,2024/06/13 11:37:11.1399,5,1.0,65.0
420.82,2024/06/13 11:37:11.3399,3,1.0,65.0
420.866,2024/06/13 11:37:11.3859,5,1.0,65.0
421.066,2024/06/13 11:37:11.5859,3,1.0,65.0
421.112,2024/06/13 11:37:11.6319,5,1.0,65.0
421.312,2024/06/13 11:37:11.8319,3,1.0,65.0
421.359,2024/06/13 11:37:11.8789,5,1.0,65.0
421.558,2024/06/13 11:37:12.0779,3,1.0,65.0
421.605,2024/06/13 11:37:12.1249,5,1.0,64.0
421.805,2024/06/13 11:37:12.3249,3,1.0,65.0
421.851,2024/06/13 11:37:12.3709,5,1.0,64.0
422.051,2024/06/13 11:37:12.5709,3,1.0,65.0
422.297,2024/06/13 11:37:12.8169,3,1.0,66.0
422.344,2024/06/13 11:37:12.8639,5,1.0,64.0
422.543,2024/06/13 11:37:13.0629,3,1.0,66.0
422.591,2024/06/13 11:37:13.1109,5,1.0,64.0
422.789,2024/06/13 11:37:13.3089,3,1.0,66.0
422.837,2024/06/13 11:37:13.3569,5,1.0,64.0
423.036,2024/06/13 11:37:13.5559,3,1.0,66.0
423.083,2024/06/13 11:37:13.6029,5,1.0,64.0
423.283,2024/06/13 11:37:13.8029,3,1.0,66.0
423.328,2024/06/13 11:37:13.8479,5,1.0,64.0
423.529,2024/06/13 11:37:14.0489,3,1.0,66.0
423.576,2024/06/13 11:37:14.0959,5,1.0,64.0
423.775,2024/06/13 11:37:14.2949,3,1.0,66.0
423.822,2024/06/13 11:37:14.3419,5,1.0,64.0
424.022,2024/06/13 11:37:14.5419,3,1.0,66.0
424.068,2024/06/13 11:37:14.5879,5,1.0,64.0
424.267,2024/06/13 11:37:14.7869,3,1.0,66.0
424.314,2024/06/13 11:37:14.8339,5,1.0,64.0
424.514,2024/06/13 11:37:15.0339,3,1.0,66.0
424.561,2024/06/13 11:37:15.0809,5,1.0,64.0
424.761,2024/06/13 11:37:15.2809,3,1.0,66.0
424.807,2024/06/13 11:37:15.3269,5,1.0,64.0
425.006,2024/06/13 11:37:15.5259,3,1.0,66.0
425.253,2024/06/13 11:37:15.7729,3,1.0,66.0
425.299,2024/06/13 11:37:15.8189,5,1.0,64.0
425.499,2024/06/13 11:37:16.0189,3,1.0,66.0
425.545,2024/06/13 11:37:16.0649,5,1.0,64.0
425.745,2024/06/13 11:37:16.2649,3,1.0,65.0
425.791,2024/06/13 11:37:16.3109,5,1.0,64.0
425.991,2024/06/13 11:37:16.5109,3,1.0,65.0
426.038,2024/06/13 11:37:16.5579,5,1.0,64.0
426.238,2024/06/13 11:37:16.7579,3,1.0,65.0
426.285,2024/06/13 11:37:16.8049,5,1.0,64.0
426.484,2024/06/13 11:37:17.0039,3,1.0,65.0
426.53,2024/06/13 11:37:17.0499,5,1.0,65.0
426.73,2024/06/13 11:37:17.2499,3,1.0,66.0
426.776,2024/06/13 11:37:17.2959,5,1.0,65.0
426.977,2024/06/13 11:37:17.4969,3,1.0,66.0
427.023,2024/06/13 11:37:17.5429,5,1.0,65.0
427.223,2024/06/13 11:37:17.7429,3,1.0,66.0
427.27,2024/06/13 11:37:17.7899,5,1.0,65.0
427.469,2024/06/13 11:37:17.9889,3,1.0,66.0
427.515,2024/06/13 11:37:18.0349,5,1.0,65.0
427.715,2024/06/13 11:37:18.2349,3,1.0,66.0
427.762,2024/06/13 11:37:18.2819,5,1.0,65.0
427.962,2024/06/13 11:37:18.4819,3,1.0,66.0
428.009,2024/06/13 11:37:18.5289,5,1.0,65.0
428.208,2024/06/13 11:37:18.7279,3,1.0,66.0
428.255,2024/06/13 11:37:18.7749,5,1.0,65.0
428.454,2024/06/13 11:37:18.9739,3,1.0,66.0
428.501,2024/06/13 11:37:19.0209,5,1.0,65.0
428.7,2024/06/13 11:37:19.2199,3,1.0,67.0
428.947,2024/06/13 11:37:19.4669,3,1.0,67.0
428.993,2024/06/13 11:37:19.5129,5,1.0,65.0
429.193,2024/06/13 11:37:19.7129,3,1.0,67.0
429.24,2024/06/13 11:37:19.7599,5,1.0,65.0
429.44,2024/06/13 11:37:19.9599,3,1.0,67.0
429.486,2024/06/13 11:37:20.0059,5,1.0,66.0
429.685,2024/06/13 11:37:20.2049,3,1.0,66.0
429.732,2024/06/13 11:37:20.2519,5,1.0,66.0
429.979,2024/06/13 11:37:20.4989,5,1.0,66.0
430.178,2024/06/13 11:37:20.6979,3,1.0,66.0
430.224,2024/06/13 11:37:20.7439,5,1.0,66.0
430.425,2024/06/13 11:37:20.9449,3,1.0,66.0
430.47,2024/06/13 11:37:20.9899,5,1.0,66.0
430.671,2024/06/13 11:37:21.1909,3,1.0,66.0
430.717,2024/06/13 11:37:21.2369,5,1.0,66.0
430.917,2024/06/13 11:37:21.4369,3,1.0,66.0
430.963,2024/06/13 11:37:21.4829,5,1.0,66.0
431.163,2024/06/13 11:37:21.6829,3,1.0,66.0
431.21,2024/06/13 11:37:21.7299,5,1.0,66.0
431.41,2024/06/13 11:37:21.9299,3,1.0,66.0
431.456,2024/06/13 11:37:21.9759,5,1.0,66.0
431.655,2024/06/13 11:37:22.1749,3,1.0,66.0
431.703,2024/06/13 11:37:22.2229,5,1.0,66.0
431.902,2024/06/13 11:37:22.4219,3,1.0,66.0
431.949,2024/06/13 11:37:22.4689,5,1.0,66.0
432.148,2024/06/13 11:37:22.6679,3,1.0,66.0
432.194,2024/06/13 11:37:22.7139,5,1.0,66.0
432.395,2024/06/13 11:37:22.9149,3,1.0,66.0
432.441,2024/06/13 11:37:22.9609,5,1.0,66.0
